COMID,Flow_cfs,StreamOrder,SizeClass,slope,GradientClass
15284614,8.818,3,SC,0.02469879,Moderate High
15284616,260.127,4,MR,1.00E-05,Very low
15284618,265.707,4,MR,0.00142048,Low
15284620,135.883,4,SR,0.00127016,Low
15284622,9.397,2,SC,0.00446158,Low
15284624,3.111,1,SC,0.01081878,Moderate
15284626,1.251,1,HW,0.00982626,Moderate
15284628,1.053,1,HW,0.01935023,Moderate
15284630,7.516,2,SC,0.00063882,Very low
15284632,35.627,3,LC,0.00183529,Low
15284634,0,3,,1.00E-05,Very low
15284636,2.896,1,SC,0.01370192,Moderate
15284638,122.569,4,SR,1.00E-05,Very low
15284640,4.786,1,SC,0.00535374,Moderate
15284642,0.802,1,HW,0.00791109,Moderate
15284644,12.74,2,LC,0.00616045,Moderate
15284646,7.667,2,SC,1.00E-05,Very low
15284648,275.947,4,MR,0.00048813,Very low
15284650,121.216,4,SR,1.00E-05,Very low
15284652,1.552,1,HW,0.00724269,Moderate
15284654,281.62,4,MR,1.00E-05,Very low
15284656,87.471,3,SR,0.00141751,Low
15284658,2.145,1,SC,0.00832616,Moderate
15284660,5.235,1,SC,0.00070209,Very low
15284662,2.036,4,SC,0.00054988,Very low
15284664,111.714,4,SR,0.00349514,Low
15284666,2.986,1,SC,0.00756258,Moderate
15284668,3.018,1,SC,0.01027809,Moderate
15284670,36.109,3,LC,2.14E-05,Very low
15284672,8.751,2,SC,0.004361,Low
15284674,45.228,3,SR,0.00042857,Very low
15284676,110.154,4,SR,1.00E-05,Very low
15284678,3.155,1,SC,0.0119493,Moderate
15284680,6.186,2,SC,0.00510683,Moderate
15284682,1.22,1,HW,0.00912721,Moderate
15284684,64.923,4,SR,1.00E-05,Very low
15284686,3.178,1,SC,0.00477785,Low
15284688,5.139,2,SC,0.00021651,Very low
15284690,2.569,1,SC,0.0085635,Moderate
15284692,1.565,1,HW,0.01002902,Moderate
15284694,7.951,2,SC,0.00504031,Moderate
15284696,54.481,3,SR,0.00131758,Low
15284698,7.235,1,SC,0.00697086,Moderate
15284700,1.604,1,HW,0.00333251,Low
15284702,59.655,4,SR,0.00142857,Low
15284704,1.214,1,HW,0.00675693,Moderate
15284706,0.976,1,HW,0.01011661,Moderate
15284708,63.459,3,SR,0.00123397,Low
15284710,2.687,1,SC,0.00818767,Moderate
15284712,1.804,1,HW,0.00893073,Moderate
15284714,54.91,4,SR,1.00E-05,Very low
15284716,34.483,3,LC,0.00264321,Low
15284718,4.66,1,SC,0.00358957,Low
15284720,8.972,2,SC,0.00171532,Low
15284722,50.53,4,SR,0.00174358,Low
15284724,2.699,1,SC,0.00588579,Moderate
15284726,4.275,1,SC,0.0022374,Low
15284728,5.583,2,SC,0.00625615,Moderate
15284730,0.812,1,HW,0.00690311,Moderate
15284732,1.491,1,HW,0.00613487,Moderate
15284736,1.474,1,HW,0.01300322,Moderate
15284738,2.973,1,SC,0.00691367,Moderate
15284740,41.321,4,SR,0.00078093,Very low
15284742,6.197,2,SC,0.00666666,Moderate
15284744,5.399,1,SC,0.00862559,Moderate
15284746,2.478,1,SC,0.01075123,Moderate
15284748,2.927,1,SC,0.00478813,Low
15284750,29.191,3,LC,0.00192429,Low
15284752,11.104,2,LC,0.00257347,Low
15284754,32.577,3,LC,0.00242695,Low
15284756,0.654,1,HW,0.01588129,Moderate
15284758,67.118,3,SR,0.00148409,Low
15284760,5.333,1,SC,0.00774815,Moderate
15284762,2.399,1,SC,0.00495495,Low
15284764,2.857,1,SC,0.00811554,Moderate
15284766,35.748,4,LC,0.00134244,Low
15284768,34.178,3,LC,0.00223908,Low
15284770,1.628,1,HW,0.01319953,Moderate
15284772,12.634,2,LC,0.00074702,Very low
15284774,2.964,1,SC,0.00748597,Moderate
15284776,422.167,4,MR,0.00102997,Low
15284778,1.305,1,HW,0.00744791,Moderate
15284782,10.112,2,LC,0.00329993,Low
15284784,2.462,1,SC,0.00631229,Moderate
15284786,2.933,1,SC,0.01050637,Moderate
15284788,430.131,4,MR,1.00E-05,Very low
15284790,8.641,2,SC,0.00465743,Low
15284792,3.073,1,SC,0.00717073,Moderate
15284794,8.329,2,SC,0.00333489,Low
15284796,0.926,1,HW,0.01634008,Moderate
15284798,0.686,1,HW,0.0119492,Moderate
15284800,1.882,1,HW,0.00951232,Moderate
15284802,0.491,1,HW,0.02539435,Moderate High
15284804,0.952,1,HW,0.01425492,Moderate
15284806,7.837,2,SC,0.00659889,Moderate
15284808,1.748,2,HW,0.0078481,Moderate
15284810,4.361,2,SC,0.00468817,Low
15284812,2.558,1,SC,0.00775092,Moderate
15284814,1.428,1,HW,0.01091115,Moderate
15284816,9.425,1,SC,0.0045101,Low
15284818,14.308,2,LC,0.00199042,Low
15284820,2.109,2,SC,0.00568181,Moderate
15284822,3.588,1,SC,0.00622641,Moderate
15284824,441.075,4,MR,1.00E-05,Very low
15284826,3.899,1,SC,0.00585333,Moderate
15284828,444.173,4,MR,1.00E-05,Very low
15284830,3.233,1,SC,0.00814049,Moderate
15284832,37.82,3,LC,0.00217151,Low
15284834,3.523,1,SC,0.00982873,Moderate
15284836,6.753,3,SC,0.00568518,Moderate
15284838,1.243,1,HW,0.01199211,Moderate
15284840,4.321,1,SC,0.0063895,Moderate
15284842,0.709,1,HW,0.0135307,Moderate
15284844,2.55,1,SC,0.00031128,Very low
15284846,11.15,3,LC,0.00350842,Low
15284848,77.46,3,SR,0.00253228,Low
15284850,451.218,4,MR,0.00185119,Low
15284852,536.717,4,MR,1.00E-05,Very low
15284854,1.837,1,HW,0.01182511,Moderate
15284856,5.029,1,SC,0.00415036,Low
15284858,1.824,1,HW,0.00894654,Moderate
15284860,1.233,1,HW,0.01259496,Moderate
15284862,1.263,1,HW,0.01019534,Moderate
15284864,0.773,1,HW,0.01345442,Moderate
15284866,43.365,3,SR,4.88E-05,Very low
15284868,20.359,3,LC,0.00302794,Low
15284870,4.875,1,SC,0.00441266,Low
15284872,2.349,1,SC,0.00578616,Moderate
15284874,85.434,3,SR,0.00170684,Low
15284876,1.347,1,HW,0.008,Moderate
15284878,1.44,1,HW,0.01024696,Moderate
15284880,2.737,1,SC,0.00698944,Moderate
15284882,2.011,1,SC,0.01180216,Moderate
15284884,1.199,1,HW,0.01515087,Moderate
15284886,2.541,1,SC,0.00571616,Moderate
15284888,5.429,2,SC,0.00439732,Low
15284890,2.104,1,SC,0.00517621,Moderate
15284892,1.3,1,HW,0.00950035,Moderate
15284894,1.96,1,HW,0.00616898,Moderate
15284896,3.519,2,SC,0.00663338,Moderate
15284898,1.603,1,HW,0.01590462,Moderate
15284900,1.319,1,HW,0.010061,Moderate
15284902,2.226,1,SC,0.01139289,Moderate
15284904,20.858,3,LC,0.00098733,Very low
15284906,1.023,1,HW,0.01027144,Moderate
15284908,82.988,3,SR,0.00381884,Low
15284910,1.468,1,HW,0.00836886,Moderate
15284912,1.82,1,HW,0.00857248,Moderate
15284914,1.451,1,HW,0.00677837,Moderate
15284916,23.157,3,LC,0.00879478,Moderate
15284918,1.82,1,HW,0.01010393,Moderate
15284920,1.402,1,HW,0.01633592,Moderate
15284922,2.194,1,SC,0.00681265,Moderate
15284924,2.517,2,SC,0.00481292,Low
15284926,0.805,1,HW,0.01068596,Moderate
15284928,10.52,2,LC,0.00241734,Low
15284930,2.064,1,SC,0.01036245,Moderate
15284932,0.566,1,HW,0.01955892,Moderate
15284934,6.737,2,SC,0.00292517,Low
15284936,2.732,1,SC,0.01390276,Moderate
15284938,1.236,1,HW,0.01176991,Moderate
15284940,0.959,1,HW,0.01788627,Moderate
15284942,1.437,1,HW,0.01277746,Moderate
15284944,25.65,3,LC,1.00E-05,Very low
15284946,623.9,4,MR,1.00E-05,Very low
15284948,12.318,2,LC,0.00163934,Low
15284950,1.444,1,HW,0.00916747,Moderate
15284952,2.11,1,SC,0.00822736,Moderate
15284954,9.859,2,SC,0.00325386,Low
15284956,2.675,1,SC,0.00826759,Moderate
15284958,79.739,3,SR,0.00020896,Very low
15284960,10.454,2,LC,0.00402332,Low
15284962,4.026,1,SC,0.00824752,Moderate
15284964,1.619,1,HW,0.00939989,Moderate
15284966,68.875,3,SR,1.00E-05,Very low
15284968,14.161,2,LC,0.00367144,Low
15284970,2.137,1,SC,0.00717754,Moderate
15284972,11.366,2,LC,0.00255924,Low
15284974,6.96,2,SC,0.00282665,Low
15284976,2.914,1,SC,0.00498054,Low
15284978,68.3,3,SR,0.01857798,Moderate
15284980,0.665,1,HW,0.01182078,Moderate
15284982,2.249,1,SC,0.01361499,Moderate
15284984,4.68,1,SC,0.00709314,Moderate
15284986,16.392,2,LC,0.00319047,Low
15284988,2.732,1,SC,0.00975533,Moderate
15284990,2.532,1,SC,0.00860361,Moderate
15284992,628.932,4,MR,1.00E-05,Very low
15284994,1.567,1,HW,0.00605561,Moderate
15284996,1.837,1,HW,0.00817089,Moderate
15284998,11.708,2,LC,0.00061111,Very low
15285000,61.276,3,SR,0.00468085,Low
15285002,3.108,1,SC,0.00749132,Moderate
15285004,13.264,2,LC,0.00307948,Low
15285006,58.117,3,SR,1.00E-05,Very low
15285008,30.21,3,LC,0.00322794,Low
15285010,2.596,1,SC,0.00904683,Moderate
15285012,1.804,1,HW,0.00872466,Moderate
15285014,44.837,2,SR,0.0005691,Very low
15285016,1.163,1,HW,0.01350785,Moderate
15285018,21.493,2,LC,0.00187082,Low
15285020,0.583,1,HW,0.01114285,Moderate
15285022,0.824,1,HW,0.01878096,Moderate
15285024,1.829,1,HW,0.01577348,Moderate
15285026,72.072,4,SR,0.0012398,Low
15285028,8.04,2,SC,0.00501981,Moderate
15285030,4.567,2,SC,0.00597991,Moderate
15285032,6.446,2,SC,0.00242513,Low
15285034,4.779,1,SC,0.00322933,Low
15285036,2.939,1,SC,0.00461237,Low
15285038,5.78,1,SC,0.00402177,Low
15285040,22.517,2,LC,0.00347619,Low
15285042,2.13,2,SC,0.0071097,Moderate
15285044,1.58,1,HW,0.01267169,Moderate
15285046,0.959,1,HW,0.00932562,Moderate
15285048,42.039,2,SR,0.00334101,Low
15285050,39.311,2,LC,1.00E-05,Very low
15285052,1.972,1,HW,0.00795615,Moderate
15285054,37.428,2,LC,0.00300341,Low
15285056,1.449,1,HW,1.00E-05,Very low
15285058,35.38,2,LC,0.00075117,Very low
15285060,1.251,1,HW,0.01497761,Moderate
15285062,24.714,2,LC,9.64E-05,Very low
15285064,3.848,1,SC,0.00450639,Low
15285066,2.275,1,SC,0.0086903,Moderate
15285068,32.39,2,LC,0.00366935,Low
15285070,0.442,2,HW,0.0007913,Very low
15285072,634.099,4,MR,0.00178872,Low
15285074,3.211,1,SC,0.00772319,Moderate
15285076,2.226,1,SC,0.00758793,Moderate
15285078,81.482,4,SR,0.00297271,Low
15285080,1.225,1,HW,0.01525021,Moderate
15285082,4.319,2,SC,0.00751851,Moderate
15285084,0.867,1,HW,0.01769539,Moderate
15285086,1.262,1,HW,0.013244,Moderate
15285088,9.484,2,SC,0.00311157,Low
15285090,0.872,1,HW,0.01936182,Moderate
15285092,2.901,1,SC,0.00739873,Moderate
15285094,1.531,1,HW,0.00777644,Moderate
15285096,34.903,2,LC,0.0003508,Very low
15285098,2.616,2,SC,0.00910519,Moderate
15285100,12.737,2,LC,0.00180945,Low
15285102,1.736,2,HW,0.00735879,Moderate
15285104,0.41,1,HW,0.01119691,Moderate
15285106,0.328,1,HW,0.00524581,Moderate
15285108,0.603,4,HW,0.00128006,Low
15285110,637.444,4,MR,0.00243362,Low
15285112,1.53,1,HW,0.01085371,Moderate
15285114,5.699,1,SC,0.00846774,Moderate
15285116,4.672,2,SC,0.00512707,Moderate
15285118,35.567,3,LC,0.00278327,Low
15285120,2.607,1,SC,0.00935254,Moderate
15285122,1.301,1,HW,0.01104693,Moderate
15285124,21.563,3,LC,0.00316043,Low
15285126,2.854,1,SC,0.00736318,Moderate
15285128,10.431,2,LC,0.00585937,Moderate
15285130,0.65,1,HW,0.01287867,Moderate
15285132,5.16,2,SC,0.00624595,Moderate
15285134,5.462,2,SC,0.00562091,Moderate
15285136,638.249,4,MR,1.00E-05,Very low
15285138,1.403,1,HW,0.02354625,Moderate High
15285140,656.195,4,MR,1.00E-05,Very low
15285142,9.192,2,SC,0.00385562,Low
15285144,24.532,3,LC,0.0024911,Low
15285146,13.923,2,LC,0.00235218,Low
15285148,5.465,1,SC,0.0033678,Low
15285150,0.681,1,HW,0.00959726,Moderate
15285152,1.227,1,HW,0.00759162,Moderate
15285154,17.924,2,LC,0.00504524,Moderate
15285156,1.182,4,HW,0.00284894,Low
15285158,16.2,2,LC,0.00270713,Low
15285160,0.605,1,HW,0.01061576,Moderate
15285162,1.26,1,HW,0.01032939,Moderate
15285164,656.317,4,MR,1.00E-05,Very low
15285166,1.207,4,HW,1.00E-05,Very low
15285168,3.618,1,SC,0.00376616,Low
15285170,24.747,3,LC,0.0023122,Low
15285172,1.619,1,HW,0.01301631,Moderate
15285174,13.76,2,LC,0.00171155,Low
15285176,0.698,1,HW,0.01230886,Moderate
15285178,1.578,1,HW,0.00854401,Moderate
15285180,1.605,1,HW,0.00609491,Moderate
15285182,28.424,3,LC,0.00083333,Very low
15285184,2.853,1,SC,0.00840211,Moderate
15285186,11.51,3,LC,0.00474437,Low
15285188,4.595,1,SC,0.00968229,Moderate
15285190,29.177,3,LC,0.00200172,Low
15285192,4.824,1,SC,0.00943443,Moderate
15285194,2.194,1,SC,0.00707569,Moderate
15285196,5.915,1,SC,0.00530579,Moderate
15285198,1.365,4,HW,1.00E-05,Very low
15285200,18.142,2,LC,0.00396882,Low
15285202,3.25,2,SC,0.00382248,Low
15285204,2.839,1,SC,0.00584269,Moderate
15285206,0.634,1,HW,0.0178336,Moderate
15285208,658.514,4,MR,1.00E-05,Very low
15285210,1.058,1,HW,0.00922811,Moderate
15285212,87.953,4,SR,0.00165954,Low
15285214,2.321,1,SC,0.01228842,Moderate
15285216,659.143,4,MR,1.00E-05,Very low
15285218,1.383,4,HW,1.00E-05,Very low
15285220,1.209,3,HW,0.00126506,Low
15285222,2.43,1,SC,0.00920516,Moderate
15285224,1.181,1,HW,0.00530827,Moderate
15285228,1.471,2,HW,0.00708661,Moderate
15285230,91.323,4,SR,0.00181598,Low
15285232,0.436,1,HW,0.02144977,Moderate High
15285234,0.908,1,HW,0.01123767,Moderate
15285236,0.621,1,HW,0.00889896,Moderate
15285238,1.633,1,HW,0.00774447,Moderate
15285240,2.226,1,SC,0.00993232,Moderate
15285242,0.907,1,HW,0.01064197,Moderate
15285244,21.469,2,LC,0.00387173,Low
15285246,17.089,3,LC,0.00420429,Low
15285248,22.185,2,LC,0.00235074,Low
15285250,31.539,3,LC,0.00097707,Very low
15285252,1.332,3,HW,0.00189038,Low
15285254,0.187,3,HW,0.00192482,Low
15285256,0.566,1,HW,0.01516421,Moderate
15285258,39.313,3,LC,0.00097222,Very low
15285260,24.325,2,LC,0.00144453,Low
15285262,1.695,1,HW,0.00500716,Moderate
15285264,660.903,4,MR,1.00E-05,Very low
15285266,2.738,4,SC,1.00E-05,Very low
15285268,0.514,1,HW,0.0128169,Moderate
15285270,4.321,2,SC,0.00310445,Low
15285272,1.413,1,HW,0.00854345,Moderate
15285274,5.676,1,SC,0.00372352,Low
15285276,0.713,1,HW,0.02007662,Moderate High
15285278,1.802,1,HW,0.00324644,Low
15285280,1.364,1,HW,0.00396917,Low
15285282,40.145,3,SR,0.00224168,Low
15285284,3.376,1,SC,0.00583485,Moderate
15285286,2.868,1,SC,-9998,Very low
15285288,2.462,1,SC,0.01216722,Moderate
15285290,2.199,1,SC,0.00749429,Moderate
15285292,2.305,1,SC,0.00604904,Moderate
15285294,10.475,2,LC,0.00336936,Low
15285296,33.869,3,LC,0.00237859,Low
15285298,3.949,1,SC,0.00507692,Moderate
15285300,8.133,2,SC,0.00354282,Low
15285302,4.211,1,SC,0.0049953,Low
15285304,26.585,2,LC,0.00280958,Low
15285306,2.093,1,SC,0.00913713,Moderate
15285308,2.88,1,SC,0.00823573,Moderate
15285310,1.146,1,HW,0.01245508,Moderate
15285312,2.919,1,SC,0.00650717,Moderate
15285314,0.666,1,HW,0.01388789,Moderate
15285316,0.684,1,HW,0.01174698,Moderate
15285318,0.514,1,HW,0.01726762,Moderate
15285322,5.501,2,SC,0.00238764,Low
15285324,2.604,1,SC,0.00783933,Moderate
15285326,1.754,1,HW,0.0079878,Moderate
15285328,0.519,1,HW,0.01899802,Moderate
15285330,5.795,2,SC,0.00260061,Low
15285332,16.607,2,LC,0.00344045,Low
15285334,1.121,1,HW,0.00704086,Moderate
15285336,0.705,1,HW,0.01704339,Moderate
15285338,669.159,4,MR,1.00E-05,Very low
15285340,1.326,1,HW,0.00890065,Moderate
15285342,0.978,1,HW,0.00876883,Moderate
15285344,4.58,2,SC,0.00184873,Low
15285346,2.414,1,SC,0.00575046,Moderate
15285348,0.777,1,HW,0.00563025,Moderate
15285350,52.324,3,SR,1.00E-05,Very low
15285352,0.014,6,HW,1.00E-05,Very low
15285354,1.01,1,HW,0.01104776,Moderate
15285356,670.772,4,MR,1.00E-05,Very low
15285358,0.799,1,HW,0.00247969,Low
15285360,39.464,3,LC,1.00E-05,Very low
15285362,1.025,1,HW,0.0118901,Moderate
15285364,2.153,1,SC,0.00888243,Moderate
15285366,6.06,2,SC,0.00516795,Moderate
15285368,0.781,1,HW,0.01720435,Moderate
15285370,0.753,1,HW,0.01483204,Moderate
15285372,2168.65,6,MS,1.00E-05,Very low
15285374,2169.058,6,MS,1.00E-05,Very low
15285376,2063.564,6,MS,1.00E-05,Very low
15285378,2121.92,6,MS,1.00E-05,Very low
15285380,1.084,1,HW,0.00437423,Low
15285382,40.42,3,SR,0.0042,Low
15285384,2.925,1,SC,0.00531697,Moderate
15285386,6.798,1,SC,0.00324175,Low
15285388,2170.735,6,MS,1.00E-05,Very low
15285390,4.242,1,SC,0.00494472,Low
15285392,4.563,1,SC,0.00555979,Moderate
15285394,2.573,1,SC,0.00588776,Moderate
15285396,1.269,1,HW,0.00766167,Moderate
15285398,8.117,2,SC,0.00151748,Low
15285400,9.426,2,SC,0.00313912,Low
15285402,1.68,1,HW,0.00589771,Moderate
15285404,16.351,2,LC,0.00207829,Low
15285406,3.963,2,SC,0.0029315,Low
15285408,1.03,1,HW,0.01013551,Moderate
15285410,7.709,2,SC,0.00391534,Low
15285412,2.615,2,SC,0.00702949,Moderate
15285414,2009.995,6,MS,1.00E-05,Very low
15285416,1.784,1,HW,0.00456978,Low
15285418,1.172,1,HW,0.00712045,Moderate
15285420,9.192,2,SC,0.0032107,Low
15285422,10.173,2,LC,0.00345661,Low
15285424,864.26,5,MS,1.00E-05,Very low
15285426,0.697,1,HW,0.00752735,Moderate
15285428,0.527,1,HW,0.01351977,Moderate
15285430,10.604,3,LC,0.00533582,Moderate
15285432,51.743,3,SR,1.00E-05,Very low
15285434,0.997,1,HW,0.01291919,Moderate
15285436,2.292,1,SC,0.01238083,Moderate
15285438,11.201,3,LC,0.00148936,Low
15285440,0.364,1,HW,0.02444025,Moderate High
15285442,1.264,1,HW,0.01107361,Moderate
15285444,1.055,1,HW,0.00977412,Moderate
15285446,0.702,1,HW,0.01921325,Moderate
15285448,0.902,1,HW,0.003895,Low
15285450,1.86,1,HW,0.00550041,Moderate
15285452,1142.755,5,MS,1.00E-05,Very low
15285454,1.363,1,HW,1.00E-05,Very low
15285456,0.774,1,HW,0.01071384,Moderate
15285458,3.437,2,SC,0.00635714,Moderate
15285460,674.744,4,MR,1.00E-05,Very low
15285462,759.646,5,MR,1.00E-05,Very low
15285464,4.076,1,SC,0.00404687,Low
15285466,19.056,2,LC,0.00189969,Low
15285468,0.979,1,HW,0.00864837,Moderate
15285470,0.719,1,HW,0.01343529,Moderate
15285472,62.453,3,SR,1.00E-05,Very low
15285474,0.322,1,HW,0.01174757,Moderate
15285476,75.954,4,SR,1.00E-05,Very low
15285478,5.667,2,SC,1.00E-05,Very low
15285480,0.624,1,HW,0.00943404,Moderate
15285482,10.832,2,LC,0.00292632,Low
15285484,0.533,1,HW,0.01206321,Moderate
15285486,1.519,1,HW,0.00486401,Low
15285488,12.105,2,LC,0.0016777,Low
15285490,0.627,1,HW,0.01913316,Moderate
15285492,0.009,5,HW,1.00E-05,Very low
15285494,11.461,2,LC,1.00E-05,Very low
15285496,1.133,2,HW,0.00386075,Low
15285498,24.075,2,LC,0.00300624,Low
15285500,2.875,2,SC,0.00302511,Low
15285502,8.267,2,SC,0.00268854,Low
15285504,13.003,3,LC,0.0024959,Low
15285506,2.587,2,SC,0.0047082,Low
15285508,1.536,1,HW,0.00666666,Moderate
15285510,2.566,1,SC,0.00826711,Moderate
15285512,1097.646,5,MS,1.00E-05,Very low
15285514,0,5,,1.00E-05,Very low
15285516,1.835,1,HW,0.00783708,Moderate
15285518,12.81,3,LC,0.0007317,Very low
15285520,5.281,1,SC,0.00405483,Low
15285522,27.025,3,LC,0.00038123,Very low
15285524,0.587,1,HW,0.01396976,Moderate
15285526,0.588,1,HW,0.0120345,Moderate
15285528,1.352,1,HW,0.00754777,Moderate
15285530,4.388,2,SC,0.00331476,Low
15285532,2.049,2,SC,0.00459537,Low
15285534,15.699,3,LC,0.00079283,Very low
15285536,1097.617,5,MS,1.00E-05,Very low
15285538,1099.714,5,MS,1.00E-05,Very low
15285540,0.159,5,HW,1.00E-05,Very low
15285542,0.456,1,HW,0.00941697,Moderate
15285544,14.868,3,LC,1.00E-05,Very low
15285546,1099.707,5,MS,1.00E-05,Very low
15285548,0.55,1,HW,0.01413407,Moderate
15285550,0.667,1,HW,0.00679401,Moderate
15285552,7.712,2,SC,0.00234008,Low
15285554,1.343,1,HW,0.00701886,Moderate
15285556,5.941,2,SC,1.00E-05,Very low
15285558,18.017,3,LC,0.00120576,Low
15285560,1.301,1,HW,0.00988579,Moderate
15285562,47.032,3,SR,0.00125478,Low
15285564,1.013,1,HW,0.00106132,Low
15285566,15.203,2,LC,0.00189889,Low
15285568,1.662,1,HW,0.00392034,Low
15285570,1097.418,5,MS,0.00012618,Very low
15285572,1.87,1,HW,0.0095258,Moderate
15285574,20.712,2,LC,0.00194098,Low
15285576,1.242,1,HW,0.00604861,Moderate
15285578,2.289,1,SC,0.01105427,Moderate
15285580,0.935,1,HW,0.00410794,Low
15285582,1.644,1,HW,0.00642341,Moderate
15285584,3.653,1,SC,0.00836529,Moderate
15285586,0.974,1,HW,0.00696116,Moderate
15285588,6.621,2,SC,0.00340386,Low
15285590,48.59,3,SR,0.001,Low
15285592,5.133,1,SC,0.00321489,Low
15285594,0.484,1,HW,0.0208805,Moderate High
15285596,53.743,3,SR,1.00E-05,Very low
15285598,2.641,2,SC,0.00758503,Moderate
15285600,0.554,1,HW,0.00105067,Low
15285602,10.144,2,LC,0.0018572,Low
15285604,8.628,2,SC,0.00089248,Very low
15285606,0.01,5,HW,0.03305555,Moderate High
15285608,1.144,1,HW,0.00887841,Moderate
15285610,7.751,2,SC,0.00333895,Low
15285612,2.149,1,SC,0.00334074,Low
15285614,13.496,2,LC,0.0028848,Low
15285616,18.256,3,LC,0.00273344,Low
15285618,36.175,3,LC,0.00232811,Low
15285620,42.791,3,SR,0.00142552,Low
15285622,10.753,2,LC,0.00273927,Low
15285624,1.224,1,HW,0.00584817,Moderate
15285626,56.488,3,SR,0.00249544,Low
15285628,3.497,2,SC,1.00E-05,Very low
15285630,1067.762,5,MS,1.00E-05,Very low
15285632,106.907,4,SR,1.00E-05,Very low
15285634,960.713,5,MS,1.00E-05,Very low
15285636,0.112,1,HW,1.00E-05,Very low
15285638,1.167,1,HW,0.00805704,Moderate
15285640,22.892,2,LC,0.0008736,Very low
15285642,15.948,2,LC,0.00086601,Very low
15285644,2.312,1,SC,0.00711512,Moderate
15285646,3.017,1,SC,0.00389378,Low
15285648,1.481,1,HW,0.00476581,Low
15285650,0.44,1,HW,0.0084458,Moderate
15285652,0.651,1,HW,0.00725896,Moderate
15285654,9.385,2,SC,0.00255952,Low
15285656,4.034,1,SC,0.00469333,Low
15285658,1.186,1,HW,0.00671418,Moderate
15285660,5.235,2,SC,0.01634146,Moderate
15285662,38.88,3,LC,0.00112903,Low
15285664,1.244,1,HW,0.00732879,Moderate
15285666,18.661,2,LC,0.00235561,Low
15285668,0.419,1,HW,0.00963826,Moderate
15285670,58.575,3,SR,1.00E-05,Very low
15285672,1.355,1,HW,0.00098461,Very low
15285676,54.493,3,SR,0.00257637,Low
15285678,170.897,4,SR,0.00093942,Very low
15285726,4.574,2,SC,0.00316831,Low
15285728,0.724,1,HW,0.01797606,Moderate
15285730,0.807,1,HW,0.01678071,Moderate
15285732,1.373,1,HW,0.02086377,Moderate High
15285734,2.164,1,SC,0.00644134,Moderate
15285736,14.761,2,LC,0.00072864,Very low
15285738,2.796,1,SC,0.01296105,Moderate
15285740,1.561,1,HW,0.01342005,Moderate
15285742,3.544,1,SC,0.00609947,Moderate
15285744,1.257,1,HW,0.01173581,Moderate
15285746,7.886,2,SC,0.00342535,Low
15285748,11.991,2,LC,0.002625,Low
15285750,21.994,3,LC,0.00103151,Low
15285752,2.136,1,SC,0.00871424,Moderate
15285754,2.612,1,SC,0.00796359,Moderate
15285756,5.5,2,SC,0.00443014,Low
15285758,2.726,1,SC,0.01005379,Moderate
15285760,22.934,2,LC,0.00390688,Low
15285762,32.176,3,LC,0.00462809,Low
15285764,28.703,3,LC,1.00E-05,Very low
15285766,2.885,2,SC,0.00572506,Moderate
15285768,0.567,1,HW,0.01510895,Moderate
15285770,33.195,3,LC,0.00348275,Low
15285772,4.84,2,SC,0.00321126,Low
15285774,2.687,1,SC,0.01083001,Moderate
15285776,2.293,1,SC,0.01566594,Moderate
15285778,4.126,1,SC,0.00884791,Moderate
15285780,39.385,3,LC,0.00092729,Very low
15285782,2.103,1,SC,0.01148869,Moderate
15285784,63.251,3,SR,0.0024352,Low
15285786,17.921,2,LC,0.00393034,Low
15285788,1.099,1,HW,0.01909019,Moderate
15285790,2.078,1,SC,0.01284523,Moderate
15285792,1.239,1,HW,0.01194898,Moderate
15285794,3.949,1,SC,0.00888765,Moderate
15285796,258.822,4,MR,0.00087962,Very low
15285798,4.712,2,SC,0.00234972,Low
15285800,237.623,4,MR,0.00040147,Very low
15285802,30.345,3,LC,0.00169276,Low
15285804,13.918,1,LC,1.00E-05,Very low
15285806,0,1,,1.00E-05,Very low
15285808,192.319,4,SR,0.00013274,Very low
15285810,153.732,4,SR,0.00208092,Low
15285812,36.087,3,LC,0.00237909,Low
15285814,3.052,1,SC,0.00633816,Moderate
15285816,4.946,1,SC,0.00500691,Moderate
15285818,2.489,1,SC,0.00701111,Moderate
